%%TimeStamp	dp_x	dp_y	dp_z	dv_x	dv_y	dv_z	dq_x	dq_y	dq_z	dq_w	Dp_x	Dp_y	Dp_z	Dv_x	Dv_y	Dv_z	Dq_x	Dq_y	Dq_z	Dq_w	X_x	X_y	X_z	Xv_x	Xv_y	Xv_z	Xq_x	Xq_y	Xq_z	Xq_w	
8.748	1.17475e-06	1.84664e-06	-1.71356e-06	0.0023495	0.00369328	-0.00342712	8.72665e-05	1.74533e-05	3.49066e-05	1	0.624749	35.9719	35.9663	-0.779963	3.56712	3.56676	0.670235	-0.270994	0.135497	-0.677486	9.37275	-18.4759	-393.455	0.220037	-1.56712	-87.2972	-0.677486	-0.135497	-0.270994	-0.670235
8.749	1.17462e-06	1.8454e-06	-1.71295e-06	0.00234924	0.00369079	-0.00342589	8.72665e-05	1.74533e-05	3.49066e-05	1	0.623969	35.9755	35.9699	-0.780588	3.56322	3.56286	0.670164	-0.271018	0.135509	-0.677545	9.37297	-18.4775	-393.542	0.219412	-1.56322	-87.3031	-0.677545	-0.135509	-0.271018	-0.670164
8.75	1.17449e-06	1.84414e-06	-1.71232e-06	0.00234898	0.00368829	-0.00342464	8.72665e-05	1.74533e-05	3.49066e-05	1	0.623188	35.9791	35.9735	-0.781213	3.55932	3.55896	0.670093	-0.271041	0.135521	-0.677603	9.37319	-18.4791	-393.63	0.218787	-1.55932	-87.309	-0.677603	-0.135521	-0.271041	-0.670093
8.751	1.17435e-06	1.84288e-06	-1.71169e-06	0.0023487	0.00368577	-0.00342338	8.72665e-05	1.74533e-05	3.49066e-05	1	0.622406	35.9826	35.977	-0.781837	3.55542	3.55506	0.670022	-0.271065	0.135532	-0.677662	9.37341	-18.4806	-393.717	0.218163	-1.55542	-87.3149	-0.677662	-0.135532	-0.271065	-0.670022
8.752	1.17421e-06	1.84162e-06	-1.71106e-06	0.00234841	0.00368324	-0.00342211	8.72665e-05	1.74533e-05	3.49066e-05	1	0.621624	35.9862	35.9806	-0.78246	3.55152	3.55116	0.669951	-0.271088	0.135544	-0.67772	9.37362	-18.4822	-393.804	0.21754	-1.55152	-87.3208	-0.67772	-0.135544	-0.271088	-0.669951
8.753	1.17405e-06	1.84035e-06	-1.71041e-06	0.00234811	0.0036807	-0.00342082	8.72665e-05	1.74533e-05	3.49066e-05	1	0.620842	35.9897	35.9841	-0.783082	3.54762	3.54726	0.66988	-0.271111	0.135556	-0.677779	9.37384	-18.4837	-393.892	0.216918	-1.54762	-87.3267	-0.677779	-0.135556	-0.271111	-0.66988
8.754	1.1739e-06	1.83907e-06	-1.70976e-06	0.0023478	0.00367814	-0.00341952	8.72665e-05	1.74533e-05	3.49066e-05	1	0.620058	35.9933	35.9877	-0.783703	3.54372	3.54337	0.669809	-0.271135	0.135567	-0.677837	9.37406	-18.4853	-393.979	0.216297	-1.54372	-87.3326	-0.677837	-0.135567	-0.271135	-0.669809
8.755	1.17374e-06	1.83779e-06	-1.70911e-06	0.00234748	0.00367557	-0.00341821	8.72665e-05	1.74533e-05	3.49066e-05	1	0.619274	35.9968	35.9912	-0.784324	3.53983	3.53948	0.669738	-0.271158	0.135579	-0.677895	9.37427	-18.4868	-394.066	0.215676	-1.53983	-87.3385	-0.677895	-0.135579	-0.271158	-0.669738
8.756	1.17357e-06	1.83649e-06	-1.70844e-06	0.00234714	0.00367298	-0.00341688	8.72665e-05	1.74533e-05	3.49066e-05	1	0.61849	36.0003	35.9947	-0.784944	3.53593	3.53558	0.669667	-0.271182	0.135591	-0.677954	9.37449	-18.4883	-394.154	0.215056	-1.53593	-87.3444	-0.677954	-0.135591	-0.271182	-0.669667
8.757	1.1734e-06	1.83519e-06	-1.70777e-06	0.0023468	0.00367038	-0.00341554	8.72665e-05	1.74533e-05	3.49066e-05	1	0.617704	36.0039	35.9983	-0.785563	3.53204	3.5317	0.669596	-0.271205	0.135602	-0.678012	9.3747	-18.4899	-394.241	0.214437	-1.53204	-87.3503	-0.678012	-0.135602	-0.271205	-0.669596
8.758	1.17322e-06	1.83388e-06	-1.70709e-06	0.00234644	0.00366776	-0.00341419	8.72665e-05	1.74533e-05	3.49066e-05	1	0.616918	36.0074	36.0018	-0.786181	3.52816	3.52781	0.669525	-0.271228	0.135614	-0.678071	9.37492	-18.4914	-394.328	0.213819	-1.52816	-87.3562	-0.678071	-0.135614	-0.271228	-0.669525
8.759	1.17304e-06	1.83257e-06	-1.70641e-06	0.00234607	0.00366514	-0.00341282	8.72665e-05	1.74533e-05	3.49066e-05	1	0.616132	36.0109	36.0053	-0.786799	3.52427	3.52392	0.669454	-0.271252	0.135626	-0.678129	9.37513	-18.4929	-394.416	0.213201	-1.52427	-87.3621	-0.678129	-0.135626	-0.271252	-0.669454
8.76	1.17284e-06	1.83125e-06	-1.70572e-06	0.00234569	0.0036625	-0.00341144	8.72665e-05	1.74533e-05	3.49066e-05	1	0.615345	36.0145	36.0089	-0.787416	3.52038	3.52004	0.669383	-0.271275	0.135638	-0.678188	9.37534	-18.4945	-394.503	0.212584	-1.52038	-87.368	-0.678188	-0.135638	-0.271275	-0.669383
8.761	1.17265e-06	1.82992e-06	-1.70502e-06	0.0023453	0.00365984	-0.00341005	8.72665e-05	1.74533e-05	3.49066e-05	1	0.614557	36.018	36.0124	-0.788032	3.5165	3.51616	0.669312	-0.271298	0.135649	-0.678246	9.37556	-18.496	-394.59	0.211968	-1.5165	-87.374	-0.678246	-0.135649	-0.271298	-0.669312
8.762	1.17245e-06	1.82859e-06	-1.70432e-06	0.0023449	0.00365717	-0.00340864	8.72665e-05	1.74533e-05	3.49066e-05	1	0.613769	36.0215	36.0159	-0.788647	3.51262	3.51228	0.669241	-0.271322	0.135661	-0.678304	9.37577	-18.4975	-394.678	0.211353	-1.51262	-87.3799	-0.678304	-0.135661	-0.271322	-0.669241
8.763	1.17224e-06	1.82724e-06	-1.70361e-06	0.00234449	0.00365449	-0.00340722	8.72665e-05	1.74533e-05	3.49066e-05	1	0.61298	36.025	36.0194	-0.789261	3.50874	3.5084	0.66917	-0.271345	0.135673	-0.678363	9.37598	-18.499	-394.765	0.210739	-1.50874	-87.3858	-0.678363	-0.135673	-0.271345	-0.66917
8.764	1.17203e-06	1.8259e-06	-1.70289e-06	0.00234406	0.0036518	-0.00340579	8.72665e-05	1.74533e-05	3.49066e-05	1	0.61219	36.0285	36.0229	-0.789875	3.50486	3.50452	0.669099	-0.271368	0.135684	-0.678421	9.37619	-18.5005	-394.853	0.210125	-1.50486	-87.3917	-0.678421	-0.135684	-0.271368	-0.669099
8.765	1.17182e-06	1.82455e-06	-1.70217e-06	0.00234363	0.00364909	-0.00340434	8.72665e-05	1.74533e-05	3.49066e-05	1	0.6114	36.032	36.0264	-0.790488	3.50099	3.50065	0.669028	-0.271392	0.135696	-0.67848	9.3764	-18.502	-394.94	0.209512	-1.50099	-87.3977	-0.67848	-0.135696	-0.271392	-0.669028
8.766	1.17159e-06	1.82318e-06	-1.70144e-06	0.00234318	0.00364636	-0.00340288	8.72665e-05	1.74533e-05	3.49066e-05	1	0.610609	36.0355	36.0299	-0.7911	3.49712	3.49678	0.668957	-0.271415	0.135708	-0.678538	9.37661	-18.5035	-395.027	0.2089	-1.49712	-87.4036	-0.678538	-0.135708	-0.271415	-0.668957
8.767	1.17136e-06	1.82181e-06	-1.7007e-06	0.00234272	0.00364363	-0.0034014	8.72665e-05	1.74533e-05	3.49066e-05	1	0.609818	36.039	36.0334	-0.791711	3.49324	3.49291	0.668886	-0.271439	0.135719	-0.678596	9.37682	-18.505	-395.115	0.208289	-1.49324	-87.4095	-0.678596	-0.135719	-0.271439	-0.668886
8.768	1.17113e-06	1.82044e-06	-1.69996e-06	0.00234225	0.00364088	-0.00339992	8.72665e-05	1.74533e-05	3.49066e-05	1	0.609026	36.0425	36.0369	-0.792321	3.48938	3.48904	0.668815	-0.271462	0.135731	-0.678655	9.37703	-18.5065	-395.202	0.207679	-1.48938	-87.4154	-0.678655	-0.135731	-0.271462	-0.668815
8.769	1.17088e-06	1.81905e-06	-1.69921e-06	0.00234177	0.00363811	-0.00339842	8.72665e-05	1.74533e-05	3.49066e-05	1	0.608233	36.046	36.0404	-0.792931	3.48551	3.48518	0.668744	-0.271485	0.135743	-0.678713	9.37723	-18.508	-395.29	0.207069	-1.48551	-87.4214	-0.678713	-0.135743	-0.271485	-0.668744
8.77	1.17064e-06	1.81767e-06	-1.69845e-06	0.00234128	0.00363534	-0.0033969	8.72665e-05	1.74533e-05	3.49066e-05	1	0.60744	36.0495	36.0439	-0.79354	3.48164	3.48131	0.668673	-0.271509	0.135754	-0.678771	9.37744	-18.5095	-395.377	0.20646	-1.48164	-87.4273	-0.678771	-0.135754	-0.271509	-0.668673
8.771	1.17039e-06	1.81628e-06	-1.69769e-06	0.00234078	0.00363255	-0.00339537	8.72665e-05	1.74533e-05	3.49066e-05	1	0.606646	36.0529	36.0473	-0.794148	3.47778	3.47745	0.668602	-0.271532	0.135766	-0.67883	9.37765	-18.5109	-395.465	0.205852	-1.47778	-87.4333	-0.67883	-0.135766	-0.271532	-0.668602
8.772	1.17013e-06	1.81487e-06	-1.69691e-06	0.00234026	0.00362974	-0.00339383	8.72665e-05	1.74533e-05	3.49066e-05	1	0.605852	36.0564	36.0508	-0.794755	3.47392	3.47359	0.668531	-0.271555	0.135778	-0.678888	9.37785	-18.5124	-395.552	0.205245	-1.47392	-87.4392	-0.678888	-0.135778	-0.271555	-0.668531
8.773	1.16986e-06	1.81346e-06	-1.69614e-06	0.00233973	0.00362692	-0.00339228	8.72665e-05	1.74533e-05	3.49066e-05	1	0.605057	36.0599	36.0543	-0.795361	3.47006	3.46973	0.66846	-0.271579	0.135789	-0.678946	9.37806	-18.5139	-395.639	0.204639	-1.47006	-87.4451	-0.678946	-0.135789	-0.271579	-0.66846
8.774	1.1696e-06	1.81204e-06	-1.69535e-06	0.0023392	0.00362409	-0.00339071	8.72665e-05	1.74533e-05	3.49066e-05	1	0.604261	36.0634	36.0578	-0.795967	3.4662	3.46588	0.668388	-0.271602	0.135801	-0.679005	9.37826	-18.5154	-395.727	0.204033	-1.4662	-87.4511	-0.679005	-0.135801	-0.271602	-0.668388
8.775	1.16933e-06	1.81063e-06	-1.69457e-06	0.00233865	0.00362125	-0.00338913	8.72665e-05	1.74533e-05	3.49066e-05	1	0.603465	36.0668	36.0612	-0.796572	3.46235	3.46203	0.668317	-0.271625	0.135813	-0.679063	9.37846	-18.5168	-395.814	0.203428	-1.46235	-87.457	-0.679063	-0.135813	-0.271625	-0.668317
8.776	1.16904e-06	1.80919e-06	-1.69377e-06	0.00233809	0.00361839	-0.00338754	8.72665e-05	1.74533e-05	3.49066e-05	1	0.602668	36.0703	36.0647	-0.797176	3.4585	3.45818	0.668246	-0.271649	0.135824	-0.679121	9.37867	-18.5183	-395.902	0.202824	-1.4585	-87.463	-0.679121	-0.135824	-0.271649	-0.668246
8.777	1.16876e-06	1.80776e-06	-1.69296e-06	0.00233752	0.00361552	-0.00338593	8.72665e-05	1.74533e-05	3.49066e-05	1	0.60187	36.0737	36.0681	-0.797779	3.45465	3.45433	0.668175	-0.271672	0.135836	-0.67918	9.37887	-18.5197	-395.989	0.202221	-1.45465	-87.4689	-0.67918	-0.135836	-0.271672	-0.668175
8.778	1.16847e-06	1.80632e-06	-1.69216e-06	0.00233693	0.00361264	-0.00338431	8.72665e-05	1.74533e-05	3.49066e-05	1	0.601072	36.0772	36.0716	-0.798382	3.4508	3.45048	0.668104	-0.271695	0.135848	-0.679238	9.37907	-18.5212	-396.077	0.201618	-1.4508	-87.4749	-0.679238	-0.135848	-0.271695	-0.668104
8.779	1.16817e-06	1.80487e-06	-1.69133e-06	0.00233634	0.00360974	-0.00338267	8.72665e-05	1.74533e-05	3.49066e-05	1	0.600274	36.0806	36.075	-0.798984	3.44695	3.44664	0.668033	-0.271719	0.135859	-0.679296	9.37927	-18.5226	-396.164	0.201016	-1.44695	-87.4808	-0.679296	-0.135859	-0.271719	-0.668033
8.78	1.16786e-06	1.80341e-06	-1.69051e-06	0.00233573	0.00360683	-0.00338103	8.72665e-05	1.74533e-05	3.49066e-05	1	0.599474	36.0841	36.0785	-0.799584	3.44311	3.44279	0.667962	-0.271742	0.135871	-0.679355	9.37947	-18.5241	-396.252	0.200416	-1.44311	-87.4868	-0.679355	-0.135871	-0.271742	-0.667962
8.781	1.16756e-06	1.80195e-06	-1.68968e-06	0.00233512	0.0036039	-0.00337936	8.72665e-05	1.74533e-05	3.49066e-05	1	0.598674	36.0875	36.0819	-0.800185	3.43927	3.43895	0.667891	-0.271765	0.135883	-0.679413	9.37967	-18.5255	-396.339	0.199815	-1.43927	-87.4928	-0.679413	-0.135883	-0.271765	-0.667891
8.782	1.16724e-06	1.80048e-06	-1.68884e-06	0.00233449	0.00360096	-0.00337769	8.72665e-05	1.74533e-05	3.49066e-05	1	0.597874	36.091	36.0854	-0.800784	3.43543	3.43512	0.667819	-0.271788	0.135894	-0.679471	9.37987	-18.527	-396.427	0.199216	-1.43543	-87.4987	-0.679471	-0.135894	-0.271788	-0.667819
8.783	1.16692e-06	1.799e-06	-1.688e-06	0.00233385	0.00359801	-0.003376	8.72665e-05	1.74533e-05	3.49066e-05	1	0.597073	36.0944	36.0888	-0.801382	3.43159	3.43128	0.667748	-0.271812	0.135906	-0.679529	9.38007	-18.5284	-396.514	0.198618	-1.43159	-87.5047	-0.679529	-0.135906	-0.271812	-0.667748
8.784	1.1666e-06	1.79753e-06	-1.68715e-06	0.0023332	0.00359505	-0.0033743	8.72665e-05	1.74533e-05	3.49066e-05	1	0.596271	36.0978	36.0922	-0.80198	3.42776	3.42745	0.667677	-0.271835	0.135918	-0.679588	9.38027	-18.5298	-396.602	0.19802	-1.42776	-87.5106	-0.679588	-0.135918	-0.271835	-0.667677
8.785	1.16627e-06	1.79603e-06	-1.68629e-06	0.00233254	0.00359207	-0.00337259	8.72665e-05	1.74533e-05	3.49066e-05	1	0.595469	36.1013	36.0956	-0.802577	3.42393	3.42362	0.667606	-0.271858	0.135929	-0.679646	9.38047	-18.5313	-396.689	0.197423	-1.42393	-87.5166	-0.679646	-0.135929	-0.271858	-0.667606
8.786	1.16593e-06	1.79454e-06	-1.68543e-06	0.00233186	0.00358908	-0.00337086	8.72665e-05	1.74533e-05	3.49066e-05	1	0.594666	36.1047	36.0991	-0.803173	3.4201	3.41979	0.667535	-0.271882	0.135941	-0.679704	9.38067	-18.5327	-396.777	0.196827	-1.4201	-87.5226	-0.679704	-0.135941	-0.271882	-0.667535
8.787	1.16559e-06	1.79304e-06	-1.68456e-06	0.00233118	0.00358608	-0.00336912	8.72665e-05	1.74533e-05	3.49066e-05	1	0.593863	36.1081	36.1025	-0.803768	3.41627	3.41596	0.667464	-0.271905	0.135952	-0.679762	9.38086	-18.5341	-396.864	0.196232	-1.41627	-87.5286	-0.679762	-0.135952	-0.271905	-0.667464
8.788	1.16524e-06	1.79153e-06	-1.68368e-06	0.00233048	0.00358306	-0.00336736	8.72665e-05	1.74533e-05	3.49066e-05	1	0.593058	36.1115	36.1059	-0.804363	3.41244	3.41214	0.667392	-0.271928	0.135964	-0.679821	9.38106	-18.5355	-396.952	0.195637	-1.41244	-87.5345	-0.679821	-0.135964	-0.271928	-0.667392
8.789	1.16488e-06	1.79001e-06	-1.68279e-06	0.00232977	0.00358003	-0.00336559	8.72665e-05	1.74533e-05	3.49066e-05	1	0.592254	36.1149	36.1093	-0.804956	3.40862	3.40832	0.667321	-0.271952	0.135976	-0.679879	9.38125	-18.5369	-397.039	0.195044	-1.40862	-87.5405	-0.679879	-0.135976	-0.271952	-0.667321
8.79	1.16453e-06	1.78849e-06	-1.6819e-06	0.00232906	0.00357699	-0.00336381	8.72665e-05	1.74533e-05	3.49066e-05	1	0.591449	36.1183	36.1127	-0.805549	3.4048	3.4045	0.66725	-0.271975	0.135987	-0.679937	9.38145	-18.5383	-397.127	0.194451	-1.4048	-87.5465	-0.679937	-0.135987	-0.271975	-0.66725
8.791	1.16417e-06	1.78697e-06	-1.68101e-06	0.00232833	0.00357393	-0.00336202	8.72665e-05	1.74533e-05	3.49066e-05	1	0.590643	36.1217	36.1161	-0.806141	3.40098	3.40068	0.667179	-0.271998	0.135999	-0.679995	9.38164	-18.5397	-397.214	0.193859	-1.40098	-87.5525	-0.679995	-0.135999	-0.271998	-0.667179
8.792	1.16379e-06	1.78543e-06	-1.6801e-06	0.00232758	0.00357086	-0.00336021	8.72665e-05	1.74533e-05	3.49066e-05	1	0.589836	36.1251	36.1195	-0.806733	3.39717	3.39687	0.667108	-0.272021	0.136011	-0.680054	9.38184	-18.5411	-397.302	0.193267	-1.39717	-87.5585	-0.680054	-0.136011	-0.272021	-0.667108
8.793	1.16341e-06	1.78389e-06	-1.67919e-06	0.00232683	0.00356778	-0.00335839	8.72665e-05	1.74533e-05	3.49066e-05	1	0.589029	36.1285	36.1229	-0.807323	3.39335	3.39305	0.667036	-0.272045	0.136022	-0.680112	9.38203	-18.5425	-397.389	0.192677	-1.39335	-87.5645	-0.680112	-0.136022	-0.272045	-0.667036
8.794	1.16304e-06	1.78234e-06	-1.67828e-06	0.00232607	0.00356468	-0.00335655	8.72665e-05	1.74533e-05	3.49066e-05	1	0.588222	36.1319	36.1263	-0.807913	3.38954	3.38924	0.666965	-0.272068	0.136034	-0.68017	9.38222	-18.5439	-397.477	0.192087	-1.38954	-87.5704	-0.68017	-0.136034	-0.272068	-0.666965
8.795	1.16264e-06	1.78078e-06	-1.67735e-06	0.00232529	0.00356157	-0.00335471	8.72665e-05	1.74533e-05	3.49066e-05	1	0.587413	36.1353	36.1297	-0.808501	3.38573	3.38544	0.666894	-0.272091	0.136046	-0.680228	9.38241	-18.5453	-397.565	0.191499	-1.38573	-87.5764	-0.680228	-0.136046	-0.272091	-0.666894
8.796	1.16225e-06	1.77922e-06	-1.67642e-06	0.00232451	0.00355845	-0.00335284	8.72665e-05	1.74533e-05	3.49066e-05	1	0.586605	36.1387	36.1331	-0.809089	3.38193	3.38163	0.666823	-0.272115	0.136057	-0.680286	9.3826	-18.5467	-397.652	0.190911	-1.38193	-87.5824	-0.680286	-0.136057	-0.272115	-0.666823
8.797	1.16186e-06	1.77766e-06	-1.67549e-06	0.00232371	0.00355531	-0.00335097	8.72665e-05	1.74533e-05	3.49066e-05	1	0.585795	36.1421	36.1365	-0.809677	3.37812	3.37783	0.666751	-0.272138	0.136069	-0.680345	9.3828	-18.5481	-397.74	0.190323	-1.37812	-87.5884	-0.680345	-0.136069	-0.272138	-0.666751
8.798	1.16145e-06	1.77608e-06	-1.67454e-06	0.0023229	0.00355217	-0.00334908	8.72665e-05	1.74533e-05	3.49066e-05	1	0.584985	36.1454	36.1398	-0.810263	3.37432	3.37403	0.66668	-0.272161	0.136081	-0.680403	9.38299	-18.5494	-397.827	0.189737	-1.37432	-87.5944	-0.680403	-0.136081	-0.272161	-0.66668
8.799	1.16104e-06	1.7745e-06	-1.67359e-06	0.00232208	0.003549	-0.00334718	8.72665e-05	1.74533e-05	3.49066e-05	1	0.584175	36.1488	36.1432	-0.810849	3.37052	3.37023	0.666609	-0.272184	0.136092	-0.680461	9.38317	-18.5508	-397.915	0.189151	-1.37052	-87.6004	-0.680461	-0.136092	-0.272184	-0.666609
8.8	1.16063e-06	1.77292e-06	-1.67264e-06	0.00232125	0.00354583	-0.00334527	8.72665e-05	1.74533e-05	3.49066e-05	1	0.583364	36.1522	36.1466	-0.811433	3.36673	3.36644	0.666538	-0.272208	0.136104	-0.680519	9.38336	-18.5522	-398.003	0.188567	-1.36673	-87.6064	-0.680519	-0.136104	-0.272208	-0.666538
8.801	1.1602e-06	1.77132e-06	-1.67167e-06	0.00232041	0.00354264	-0.00334334	8.72665e-05	1.74533e-05	3.49066e-05	1	0.582552	36.1555	36.1499	-0.812017	3.36293	3.36265	0.666466	-0.272231	0.136115	-0.680577	9.38355	-18.5535	-398.09	0.187983	-1.36293	-87.6124	-0.680577	-0.136115	-0.272231	-0.666466
8.802	1.15977e-06	1.76972e-06	-1.6707e-06	0.00231955	0.00353944	-0.0033414	8.72665e-05	1.74533e-05	3.49066e-05	1	0.58174	36.1589	36.1533	-0.812601	3.35914	3.35886	0.666395	-0.272254	0.136127	-0.680636	9.38374	-18.5549	-398.178	0.187399	-1.35914	-87.6185	-0.680636	-0.136127	-0.272254	-0.666395
8.803	1.15935e-06	1.76812e-06	-1.66972e-06	0.00231869	0.00353623	-0.00333944	8.72665e-05	1.74533e-05	3.49066e-05	1	0.580927	36.1623	36.1567	-0.813183	3.35535	3.35507	0.666324	-0.272277	0.136139	-0.680694	9.38393	-18.5563	-398.265	0.186817	-1.35535	-87.6245	-0.680694	-0.136139	-0.272277	-0.666324
8.804	1.1589e-06	1.7665e-06	-1.66873e-06	0.00231781	0.003533	-0.00333747	8.72665e-05	1.74533e-05	3.49066e-05	1	0.580113	36.1656	36.16	-0.813765	3.35157	3.35129	0.666252	-0.272301	0.13615	-0.680752	9.38411	-18.5576	-398.353	0.186235	-1.35157	-87.6305	-0.680752	-0.13615	-0.272301	-0.666252
8.805	1.15846e-06	1.76488e-06	-1.66774e-06	0.00231692	0.00352976	-0.00333549	8.72665e-05	1.74533e-05	3.49066e-05	1	0.579299	36.169	36.1634	-0.814345	3.34778	3.3475	0.666181	-0.272324	0.136162	-0.68081	9.3843	-18.559	-398.441	0.185655	-1.34778	-87.6365	-0.68081	-0.136162	-0.272324	-0.666181
8.806	1.15801e-06	1.76325e-06	-1.66675e-06	0.00231603	0.00352651	-0.0033335	8.72665e-05	1.74533e-05	3.49066e-05	1	0.578484	36.1723	36.1667	-0.814925	3.344	3.34372	0.66611	-0.272347	0.136174	-0.680868	9.38448	-18.5603	-398.528	0.185075	-1.344	-87.6425	-0.680868	-0.136174	-0.272347	-0.66611
8.807	1.15756e-06	1.76163e-06	-1.66575e-06	0.00231512	0.00352325	-0.00333149	8.72665e-05	1.74533e-05	3.49066e-05	1	0.577669	36.1757	36.17	-0.815504	3.34023	3.33995	0.666039	-0.27237	0.136185	-0.680926	9.38467	-18.5617	-398.616	0.184496	-1.34023	-87.6485	-0.680926	-0.136185	-0.27237	-0.666039
8.808	1.15709e-06	1.75998e-06	-1.66473e-06	0.00231419	0.00351997	-0.00332947	8.72665e-05	1.74533e-05	3.49066e-05	1	0.576853	36.179	36.1734	-0.816083	3.33645	3.33617	0.665967	-0.272394	0.136197	-0.680984	9.38485	-18.563	-398.704	0.183917	-1.33645	-87.6546	-0.680984	-0.136197	-0.272394	-0.665967
8.809	1.15663e-06	1.75834e-06	-1.66371e-06	0.00231326	0.00351668	-0.00332743	8.72665e-05	1.74533e-05	3.49066e-05	1	0.576037	36.1823	36.1767	-0.81666	3.33268	3.3324	0.665896	-0.272417	0.136208	-0.681042	9.38504	-18.5643	-398.791	0.18334	-1.33268	-87.6606	-0.681042	-0.136208	-0.272417	-0.665896
8.81	1.15616e-06	1.75669e-06	-1.6627e-06	0.00231232	0.00351338	-0.00332539	8.72665e-05	1.74533e-05	3.49066e-05	1	0.57522	36.1857	36.18	-0.817237	3.32891	3.32863	0.665825	-0.27244	0.13622	-0.681101	9.38522	-18.5657	-398.879	0.182763	-1.32891	-87.6666	-0.681101	-0.13622	-0.27244	-0.665825
8.811	1.15568e-06	1.75503e-06	-1.66166e-06	0.00231136	0.00351006	-0.00332333	8.72665e-05	1.74533e-05	3.49066e-05	1	0.574403	36.189	36.1834	-0.817812	3.32514	3.32487	0.665753	-0.272463	0.136232	-0.681159	9.3854	-18.567	-398.967	0.182188	-1.32514	-87.6727	-0.681159	-0.136232	-0.272463	-0.665753
8.812	1.1552e-06	1.75336e-06	-1.66062e-06	0.0023104	0.00350673	-0.00332125	8.72665e-05	1.74533e-05	3.49066e-05	1	0.573585	36.1923	36.1867	-0.818387	3.32138	3.3211	0.665682	-0.272487	0.136243	-0.681217	9.38558	-18.5683	-399.054	0.181613	-1.32138	-87.6787	-0.681217	-0.136243	-0.272487	-0.665682
8.813	1.15471e-06	1.7517e-06	-1.65958e-06	0.00230942	0.00350339	-0.00331916	8.72665e-05	1.74533e-05	3.49066e-05	1	0.572766	36.1956	36.19	-0.818962	3.31761	3.31734	0.665611	-0.27251	0.136255	-0.681275	9.38577	-18.5696	-399.142	0.181038	-1.31761	-87.6847	-0.681275	-0.136255	-0.27251	-0.665611
8.814	1.15421e-06	1.75002e-06	-1.65853e-06	0.00230843	0.00350004	-0.00331706	8.72665e-05	1.74533e-05	3.49066e-05	1	0.571947	36.1989	36.1933	-0.819535	3.31385	3.31359	0.665539	-0.272533	0.136267	-0.681333	9.38595	-18.5709	-399.23	0.180465	-1.31385	-87.6908	-0.681333	-0.136267	-0.272533	-0.665539
8.815	1.15371e-06	1.74833e-06	-1.65747e-06	0.00230743	0.00349667	-0.00331495	8.72665e-05	1.74533e-05	3.49066e-05	1	0.571127	36.2023	36.1966	-0.820108	3.3101	3.30983	0.665468	-0.272556	0.136278	-0.681391	9.38613	-18.5723	-399.317	0.179892	-1.3101	-87.6968	-0.681391	-0.136278	-0.272556	-0.665468
8.816	1.15321e-06	1.74665e-06	-1.65641e-06	0.00230642	0.00349329	-0.00331282	8.72665e-05	1.74533e-05	3.49066e-05	1	0.570306	36.2056	36.2	-0.820679	3.30634	3.30608	0.665397	-0.27258	0.13629	-0.681449	9.38631	-18.5736	-399.405	0.179321	-1.30634	-87.7029	-0.681449	-0.13629	-0.27258	-0.665397
8.817	1.1527e-06	1.74495e-06	-1.65534e-06	0.0023054	0.0034899	-0.00331068	8.72665e-05	1.74533e-05	3.49066e-05	1	0.569485	36.2089	36.2033	-0.82125	3.30259	3.30233	0.665325	-0.272603	0.136301	-0.681507	9.38649	-18.5749	-399.493	0.17875	-1.30259	-87.7089	-0.681507	-0.136301	-0.272603	-0.665325
8.818	1.15218e-06	1.74324e-06	-1.65426e-06	0.00230436	0.00348649	-0.00330853	8.72665e-05	1.74533e-05	3.49066e-05	1	0.568664	36.2122	36.2066	-0.82182	3.29885	3.29858	0.665254	-0.272626	0.136313	-0.681565	9.38666	-18.5762	-399.58	0.17818	-1.29885	-87.715	-0.681565	-0.136313	-0.272626	-0.665254
8.819	1.15166e-06	1.74154e-06	-1.65318e-06	0.00230332	0.00348308	-0.00330636	8.72665e-05	1.74533e-05	3.49066e-05	1	0.567842	36.2155	36.2099	-0.82239	3.2951	3.29484	0.665182	-0.272649	0.136325	-0.681623	9.38684	-18.5775	-399.668	0.17761	-1.2951	-87.721	-0.681623	-0.136325	-0.272649	-0.665182
8.82	1.15113e-06	1.73982e-06	-1.65209e-06	0.00230226	0.00347965	-0.00330418	8.72665e-05	1.74533e-05	3.49066e-05	1	0.567019	36.2188	36.2131	-0.822958	3.29136	3.2911	0.665111	-0.272673	0.136336	-0.681681	9.38702	-18.5788	-399.756	0.177042	-1.29136	-87.7271	-0.681681	-0.136336	-0.272673	-0.665111
8.821	1.1506e-06	1.7381e-06	-1.65099e-06	0.0023012	0.0034762	-0.00330198	8.72665e-05	1.74533e-05	3.49066e-05	1	0.566196	36.2221	36.2164	-0.823526	3.28762	3.28736	0.66504	-0.272696	0.136348	-0.681739	9.3872	-18.5801	-399.844	0.176474	-1.28762	-87.7332	-0.681739	-0.136348	-0.272696	-0.66504
8.822	1.15006e-06	1.73637e-06	-1.64989e-06	0.00230012	0.00347275	-0.00329978	8.72665e-05	1.74533e-05	3.49066e-05	1	0.565372	36.2253	36.2197	-0.824092	3.28388	3.28362	0.664968	-0.272719	0.136359	-0.681797	9.38737	-18.5813	-399.931	0.175908	-1.28388	-87.7392	-0.681797	-0.136359	-0.272719	-0.664968
