%%TimeStamp	dp_x	dp_y	dp_z	dv_x	dv_y	dv_z	dq_x	dq_y	dq_z	dq_w	Dp_x	Dp_y	Dp_z	Dv_x	Dv_y	Dv_z	Dq_x	Dq_y	Dq_z	Dq_w	X_x	X_y	X_z	Xv_x	Xv_y	Xv_z	Xq_x	Xq_y	Xq_z	Xq_w	
8.516	1.88868e-06	6.75165e-06	-1.26934e-06	0.00377736	0.0135033	-0.00253868	8.72665e-05	1.74533e-05	3.49066e-05	1	0.774919	34.9755	-320.69	-0.618101	4.47235	-79.0557	0.686528	-0.2655	0.13275	-0.663751	9.29092	-17.9435	-17.6375	0.381899	-2.47235	-2.40105	-0.663751	-0.13275	-0.2655	-0.686528
8.517	1.89014e-06	6.75215e-06	-1.27102e-06	0.00378029	0.0135043	-0.00254205	8.72665e-05	1.74533e-05	3.49066e-05	1	0.774301	34.98	-320.769	-0.618889	4.46847	-79.0694	0.686459	-0.265524	0.132762	-0.663811	9.2913	-17.946	-17.6399	0.381111	-2.46847	-2.39716	-0.663811	-0.132762	-0.265524	-0.686459
8.518	1.8916e-06	6.75265e-06	-1.2727e-06	0.0037832	0.0135053	-0.0025454	8.72665e-05	1.74533e-05	3.49066e-05	1	0.773681	34.9845	-320.848	-0.619677	4.46459	-79.0831	0.686389	-0.265548	0.132774	-0.663871	9.29168	-17.9485	-17.6423	0.380323	-2.46459	-2.39327	-0.663871	-0.132774	-0.265548	-0.686389
8.519	1.89305e-06	6.7532e-06	-1.27437e-06	0.0037861	0.0135064	-0.00254875	8.72665e-05	1.74533e-05	3.49066e-05	1	0.773061	34.9889	-320.927	-0.620464	4.4607	-79.0968	0.68632	-0.265572	0.132786	-0.663931	9.29206	-17.9509	-17.6447	0.379536	-2.4607	-2.38937	-0.663931	-0.132786	-0.265572	-0.68632
8.52	1.89449e-06	6.7537e-06	-1.27604e-06	0.00378899	0.0135074	-0.00255209	8.72665e-05	1.74533e-05	3.49066e-05	1	0.772441	34.9934	-321.006	-0.621251	4.45681	-79.1105	0.68625	-0.265596	0.132798	-0.663991	9.29244	-17.9534	-17.647	0.378749	-2.45681	-2.38548	-0.663991	-0.132798	-0.265596	-0.68625
8.521	1.89594e-06	6.75415e-06	-1.27771e-06	0.00379187	0.0135083	-0.00255541	8.72665e-05	1.74533e-05	3.49066e-05	1	0.771819	34.9979	-321.085	-0.622037	4.45292	-79.1242	0.686181	-0.26562	0.13281	-0.664051	9.29282	-17.9559	-17.6494	0.377963	-2.45292	-2.38158	-0.664051	-0.13281	-0.26562	-0.686181
8.522	1.89737e-06	6.75465e-06	-1.27936e-06	0.00379475	0.0135093	-0.00255872	8.72665e-05	1.74533e-05	3.49066e-05	1	0.771196	35.0023	-321.164	-0.622822	4.44903	-79.1379	0.686111	-0.265644	0.132822	-0.664111	9.2932	-17.9583	-17.6518	0.377178	-2.44903	-2.37768	-0.664111	-0.132822	-0.265644	-0.686111
8.523	1.8988e-06	6.7551e-06	-1.28101e-06	0.00379761	0.0135102	-0.00256202	8.72665e-05	1.74533e-05	3.49066e-05	1	0.770573	35.0068	-321.243	-0.623606	4.44513	-79.1516	0.686042	-0.265668	0.132834	-0.66417	9.29357	-17.9608	-17.6542	0.376394	-2.44513	-2.37378	-0.66417	-0.132834	-0.265668	-0.686042
8.524	1.90023e-06	6.7556e-06	-1.28265e-06	0.00380046	0.0135112	-0.0025653	8.72665e-05	1.74533e-05	3.49066e-05	1	0.769949	35.0112	-321.322	-0.62439	4.44123	-79.1653	0.685972	-0.265692	0.132846	-0.66423	9.29395	-17.9632	-17.6566	0.37561	-2.44123	-2.36988	-0.66423	-0.132846	-0.265692	-0.685972
8.525	1.90165e-06	6.75605e-06	-1.28429e-06	0.0038033	0.0135121	-0.00256858	8.72665e-05	1.74533e-05	3.49066e-05	1	0.769324	35.0156	-321.402	-0.625174	4.43734	-79.179	0.685903	-0.265716	0.132858	-0.66429	9.29432	-17.9656	-17.6589	0.374826	-2.43734	-2.36597	-0.66429	-0.132858	-0.265716	-0.685903
8.526	1.90306e-06	6.7565e-06	-1.28592e-06	0.00380613	0.013513	-0.00257184	8.72665e-05	1.74533e-05	3.49066e-05	1	0.768699	35.0201	-321.481	-0.625957	4.43344	-79.1927	0.685833	-0.26574	0.13287	-0.66435	9.2947	-17.9681	-17.6613	0.374043	-2.43344	-2.36207	-0.66435	-0.13287	-0.26574	-0.685833
8.527	1.90447e-06	6.75695e-06	-1.28754e-06	0.00380895	0.0135139	-0.00257509	8.72665e-05	1.74533e-05	3.49066e-05	1	0.768073	35.0245	-321.56	-0.626739	4.42953	-79.2064	0.685763	-0.265764	0.132882	-0.66441	9.29507	-17.9705	-17.6636	0.373261	-2.42953	-2.35816	-0.66441	-0.132882	-0.265764	-0.685763
8.528	1.90588e-06	6.75735e-06	-1.28917e-06	0.00381176	0.0135147	-0.00257833	8.72665e-05	1.74533e-05	3.49066e-05	1	0.767445	35.0289	-321.639	-0.62752	4.42563	-79.2202	0.685694	-0.265788	0.132894	-0.66447	9.29545	-17.9729	-17.666	0.37248	-2.42563	-2.35425	-0.66447	-0.132894	-0.265788	-0.685694
8.529	1.90728e-06	6.7578e-06	-1.29078e-06	0.00381456	0.0135156	-0.00258156	8.72665e-05	1.74533e-05	3.49066e-05	1	0.766818	35.0334	-321.718	-0.628301	4.42173	-79.2339	0.685624	-0.265812	0.132906	-0.664529	9.29582	-17.9754	-17.6684	0.371699	-2.42173	-2.35033	-0.664529	-0.132906	-0.265812	-0.685624
8.53	1.90867e-06	6.7582e-06	-1.29238e-06	0.00381735	0.0135164	-0.00258477	8.72665e-05	1.74533e-05	3.49066e-05	1	0.766189	35.0378	-321.798	-0.629081	4.41782	-79.2476	0.685555	-0.265836	0.132918	-0.664589	9.29619	-17.9778	-17.6707	0.370919	-2.41782	-2.34642	-0.664589	-0.132918	-0.265836	-0.685555
8.531	1.91007e-06	6.7586e-06	-1.29399e-06	0.00382014	0.0135172	-0.00258798	8.72665e-05	1.74533e-05	3.49066e-05	1	0.765559	35.0422	-321.877	-0.629861	4.41391	-79.2613	0.685485	-0.26586	0.13293	-0.664649	9.29656	-17.9802	-17.673	0.370139	-2.41391	-2.3425	-0.664649	-0.13293	-0.26586	-0.685485
8.532	1.91145e-06	6.75905e-06	-1.29558e-06	0.00382291	0.0135181	-0.00259117	8.72665e-05	1.74533e-05	3.49066e-05	1	0.764929	35.0466	-321.956	-0.63064	4.41	-79.275	0.685415	-0.265884	0.132942	-0.664709	9.29693	-17.9826	-17.6754	0.36936	-2.41	-2.33859	-0.664709	-0.132942	-0.265884	-0.685415
8.533	1.91283e-06	6.7594e-06	-1.29717e-06	0.00382567	0.0135188	-0.00259435	8.72665e-05	1.74533e-05	3.49066e-05	1	0.764298	35.051	-322.036	-0.631419	4.40609	-79.2887	0.685346	-0.265908	0.132954	-0.664769	9.2973	-17.985	-17.6777	0.368581	-2.40609	-2.33467	-0.664769	-0.132954	-0.265908	-0.685346
8.534	1.91421e-06	6.7598e-06	-1.29876e-06	0.00382842	0.0135196	-0.00259751	8.72665e-05	1.74533e-05	3.49066e-05	1	0.763666	35.0554	-322.115	-0.632196	4.40217	-79.3025	0.685276	-0.265931	0.132966	-0.664829	9.29767	-17.9874	-17.6801	0.367804	-2.40217	-2.33075	-0.664829	-0.132966	-0.265931	-0.685276
8.535	1.91558e-06	6.7602e-06	-1.30033e-06	0.00383116	0.0135204	-0.00260067	8.72665e-05	1.74533e-05	3.49066e-05	1	0.763034	35.0598	-322.194	-0.632973	4.39826	-79.3162	0.685207	-0.265955	0.132978	-0.664888	9.29803	-17.9898	-17.6824	0.367027	-2.39826	-2.32682	-0.664888	-0.132978	-0.265955	-0.685207
8.536	1.91694e-06	6.76055e-06	-1.3019e-06	0.00383389	0.0135211	-0.00260381	8.72665e-05	1.74533e-05	3.49066e-05	1	0.7624	35.0642	-322.273	-0.63375	4.39434	-79.3299	0.685137	-0.265979	0.13299	-0.664948	9.2984	-17.9922	-17.6847	0.36625	-2.39434	-2.3229	-0.664948	-0.13299	-0.265979	-0.685137
8.537	1.9183e-06	6.7609e-06	-1.30347e-06	0.0038366	0.0135218	-0.00260694	8.72665e-05	1.74533e-05	3.49066e-05	1	0.761766	35.0686	-322.353	-0.634526	4.39042	-79.3436	0.685067	-0.266003	0.133002	-0.665008	9.29877	-17.9946	-17.687	0.365474	-2.39042	-2.31897	-0.665008	-0.133002	-0.266003	-0.685067
8.538	1.91965e-06	6.76125e-06	-1.30503e-06	0.00383931	0.0135225	-0.00261006	8.72665e-05	1.74533e-05	3.49066e-05	1	0.761131	35.073	-322.432	-0.635301	4.3865	-79.3574	0.684998	-0.266027	0.133014	-0.665068	9.29913	-17.997	-17.6893	0.364699	-2.3865	-2.31505	-0.665068	-0.133014	-0.266027	-0.684998
8.539	1.921e-06	6.7616e-06	-1.30658e-06	0.00384201	0.0135232	-0.00261316	8.72665e-05	1.74533e-05	3.49066e-05	1	0.760496	35.0774	-322.511	-0.636076	4.38258	-79.3711	0.684928	-0.266051	0.133026	-0.665128	9.2995	-17.9994	-17.6917	0.363924	-2.38258	-2.31112	-0.665128	-0.133026	-0.266051	-0.684928
8.54	1.92235e-06	6.76195e-06	-1.30813e-06	0.0038447	0.0135239	-0.00261626	8.72665e-05	1.74533e-05	3.49066e-05	1	0.759859	35.0818	-322.591	-0.63685	4.37866	-79.3848	0.684858	-0.266075	0.133037	-0.665187	9.29986	-18.0018	-17.694	0.36315	-2.37866	-2.30719	-0.665187	-0.133037	-0.266075	-0.684858
8.541	1.92369e-06	6.76225e-06	-1.30967e-06	0.00384738	0.0135245	-0.00261934	8.72665e-05	1.74533e-05	3.49066e-05	1	0.759222	35.0861	-322.67	-0.637623	4.37473	-79.3985	0.684789	-0.266099	0.133049	-0.665247	9.30022	-18.0041	-17.6963	0.362377	-2.37473	-2.30326	-0.665247	-0.133049	-0.266099	-0.684789
8.542	1.92502e-06	6.7626e-06	-1.3112e-06	0.00385005	0.0135252	-0.00262241	8.72665e-05	1.74533e-05	3.49066e-05	1	0.758584	35.0905	-322.75	-0.638396	4.3708	-79.4123	0.684719	-0.266123	0.133061	-0.665307	9.30058	-18.0065	-17.6986	0.361604	-2.3708	-2.29932	-0.665307	-0.133061	-0.266123	-0.684719
8.543	1.92635e-06	6.7629e-06	-1.31273e-06	0.0038527	0.0135258	-0.00262547	8.72665e-05	1.74533e-05	3.49066e-05	1	0.757945	35.0949	-322.829	-0.639168	4.36687	-79.426	0.684649	-0.266147	0.133073	-0.665367	9.30095	-18.0089	-17.7009	0.360832	-2.36687	-2.29539	-0.665367	-0.133073	-0.266147	-0.684649
8.544	1.92768e-06	6.7632e-06	-1.31426e-06	0.00385535	0.0135264	-0.00262851	8.72665e-05	1.74533e-05	3.49066e-05	1	0.757306	35.0992	-322.909	-0.639939	4.36294	-79.4397	0.68458	-0.266171	0.133085	-0.665426	9.30131	-18.0112	-17.7032	0.360061	-2.36294	-2.29145	-0.665426	-0.133085	-0.266171	-0.68458
8.545	1.92899e-06	6.7635e-06	-1.31577e-06	0.00385799	0.013527	-0.00263155	8.72665e-05	1.74533e-05	3.49066e-05	1	0.756665	35.1036	-322.988	-0.64071	4.35901	-79.4535	0.68451	-0.266194	0.133097	-0.665486	9.30167	-18.0136	-17.7055	0.35929	-2.35901	-2.28751	-0.665486	-0.133097	-0.266194	-0.68451
8.546	1.93031e-06	6.7638e-06	-1.31728e-06	0.00386062	0.0135276	-0.00263457	8.72665e-05	1.74533e-05	3.49066e-05	1	0.756024	35.108	-323.067	-0.64148	4.35508	-79.4672	0.68444	-0.266218	0.133109	-0.665546	9.30202	-18.016	-17.7077	0.35852	-2.35508	-2.28357	-0.665546	-0.133109	-0.266218	-0.68444
8.547	1.93162e-06	6.7641e-06	-1.31879e-06	0.00386323	0.0135282	-0.00263758	8.72665e-05	1.74533e-05	3.49066e-05	1	0.755382	35.1123	-323.147	-0.64225	4.35115	-79.481	0.684371	-0.266242	0.133121	-0.665605	9.30238	-18.0183	-17.71	0.35775	-2.35115	-2.27963	-0.665605	-0.133121	-0.266242	-0.684371
8.548	1.93292e-06	6.76435e-06	-1.32028e-06	0.00386584	0.0135287	-0.00264057	8.72665e-05	1.74533e-05	3.49066e-05	1	0.75474	35.1167	-323.226	-0.643019	4.34721	-79.4947	0.684301	-0.266266	0.133133	-0.665665	9.30274	-18.0207	-17.7123	0.356981	-2.34721	-2.27569	-0.665665	-0.133133	-0.266266	-0.684301
8.549	1.93421e-06	6.7646e-06	-1.32178e-06	0.00386843	0.0135292	-0.00264356	8.72665e-05	1.74533e-05	3.49066e-05	1	0.754096	35.121	-323.306	-0.643787	4.34327	-79.5085	0.684231	-0.26629	0.133145	-0.665725	9.3031	-18.023	-17.7146	0.356213	-2.34327	-2.27174	-0.665725	-0.133145	-0.26629	-0.684231
8.55	1.93551e-06	6.76485e-06	-1.32327e-06	0.00387102	0.0135297	-0.00264653	8.72665e-05	1.74533e-05	3.49066e-05	1	0.753452	35.1253	-323.385	-0.644554	4.33933	-79.5222	0.684162	-0.266314	0.133157	-0.665785	9.30345	-18.0253	-17.7168	0.355446	-2.33933	-2.2678	-0.665785	-0.133157	-0.266314	-0.684162
8.551	1.93679e-06	6.7651e-06	-1.32474e-06	0.00387359	0.0135302	-0.00264949	8.72665e-05	1.74533e-05	3.49066e-05	1	0.752807	35.1297	-323.465	-0.645321	4.33539	-79.5359	0.684092	-0.266338	0.133169	-0.665844	9.30381	-18.0277	-17.7191	0.354679	-2.33539	-2.26385	-0.665844	-0.133169	-0.266338	-0.684092
8.552	1.93808e-06	6.76535e-06	-1.32622e-06	0.00387616	0.0135307	-0.00265244	8.72665e-05	1.74533e-05	3.49066e-05	1	0.752161	35.134	-323.544	-0.646088	4.33145	-79.5497	0.684022	-0.266362	0.133181	-0.665904	9.30416	-18.03	-17.7214	0.353912	-2.33145	-2.2599	-0.665904	-0.133181	-0.266362	-0.684022
8.553	1.93936e-06	6.7656e-06	-1.32769e-06	0.00387871	0.0135312	-0.00265537	8.72665e-05	1.74533e-05	3.49066e-05	1	0.751515	35.1383	-323.624	-0.646853	4.32751	-79.5634	0.683952	-0.266385	0.133193	-0.665964	9.30451	-18.0323	-17.7236	0.353147	-2.32751	-2.25595	-0.665964	-0.133193	-0.266385	-0.683952
8.554	1.94063e-06	6.7658e-06	-1.32915e-06	0.00388126	0.0135316	-0.0026583	8.72665e-05	1.74533e-05	3.49066e-05	1	0.750868	35.1427	-323.704	-0.647618	4.32357	-79.5772	0.683883	-0.266409	0.133205	-0.666023	9.30487	-18.0347	-17.7259	0.352382	-2.32357	-2.252	-0.666023	-0.133205	-0.266409	-0.683883
8.555	1.94189e-06	6.76605e-06	-1.3306e-06	0.00388379	0.0135321	-0.00266121	8.72665e-05	1.74533e-05	3.49066e-05	1	0.75022	35.147	-323.783	-0.648383	4.31962	-79.5909	0.683813	-0.266433	0.133217	-0.666083	9.30522	-18.037	-17.7281	0.351617	-2.31962	-2.24805	-0.666083	-0.133217	-0.266433	-0.683813
8.556	1.94315e-06	6.76625e-06	-1.33205e-06	0.00388631	0.0135325	-0.00266411	8.72665e-05	1.74533e-05	3.49066e-05	1	0.749571	35.1513	-323.863	-0.649147	4.31567	-79.6047	0.683743	-0.266457	0.133229	-0.666143	9.30557	-18.0393	-17.7304	0.350853	-2.31567	-2.2441	-0.666143	-0.133229	-0.266457	-0.683743
8.557	1.94442e-06	6.76645e-06	-1.3335e-06	0.00388883	0.0135329	-0.00266699	8.72665e-05	1.74533e-05	3.49066e-05	1	0.748921	35.1556	-323.942	-0.64991	4.31172	-79.6185	0.683673	-0.266481	0.13324	-0.666202	9.30592	-18.0416	-17.7326	0.35009	-2.31172	-2.24014	-0.666202	-0.13324	-0.266481	-0.683673
8.558	1.94566e-06	6.76665e-06	-1.33493e-06	0.00389133	0.0135333	-0.00266987	8.72665e-05	1.74533e-05	3.49066e-05	1	0.748271	35.1599	-324.022	-0.650672	4.30778	-79.6322	0.683604	-0.266505	0.133252	-0.666262	9.30627	-18.0439	-17.7349	0.349328	-2.30778	-2.23618	-0.666262	-0.133252	-0.266505	-0.683604
8.559	1.94691e-06	6.7668e-06	-1.33636e-06	0.00389382	0.0135336	-0.00267273	8.72665e-05	1.74533e-05	3.49066e-05	1	0.74762	35.1642	-324.102	-0.651434	4.30382	-79.646	0.683534	-0.266529	0.133264	-0.666322	9.30662	-18.0462	-17.7371	0.348566	-2.30382	-2.23223	-0.666322	-0.133264	-0.266529	-0.683534
8.56	1.94815e-06	6.767e-06	-1.33779e-06	0.0038963	0.013534	-0.00267558	8.72665e-05	1.74533e-05	3.49066e-05	1	0.746968	35.1685	-324.181	-0.652195	4.29987	-79.6597	0.683464	-0.266553	0.133276	-0.666381	9.30697	-18.0485	-17.7393	0.347805	-2.29987	-2.22827	-0.666381	-0.133276	-0.266553	-0.683464
8.561	1.94938e-06	6.76715e-06	-1.3392e-06	0.00389877	0.0135343	-0.00267841	8.72665e-05	1.74533e-05	3.49066e-05	1	0.746316	35.1728	-324.261	-0.652956	4.29592	-79.6735	0.683394	-0.266576	0.133288	-0.666441	9.30732	-18.0508	-17.7416	0.347044	-2.29592	-2.22431	-0.666441	-0.133288	-0.266576	-0.683394
8.562	1.95061e-06	6.7673e-06	-1.34062e-06	0.00390123	0.0135346	-0.00268124	8.72665e-05	1.74533e-05	3.49066e-05	1	0.745662	35.1771	-324.341	-0.653715	4.29196	-79.6873	0.683324	-0.2666	0.1333	-0.666501	9.30766	-18.0531	-17.7438	0.346285	-2.29196	-2.22035	-0.666501	-0.1333	-0.2666	-0.683324
8.563	1.95184e-06	6.76745e-06	-1.34203e-06	0.00390368	0.0135349	-0.00268405	8.72665e-05	1.74533e-05	3.49066e-05	1	0.745008	35.1814	-324.42	-0.654475	4.28801	-79.701	0.683255	-0.266624	0.133312	-0.66656	9.30801	-18.0554	-17.746	0.345525	-2.28801	-2.21638	-0.66656	-0.133312	-0.266624	-0.683255
8.564	1.95306e-06	6.7676e-06	-1.34342e-06	0.00390612	0.0135352	-0.00268685	8.72665e-05	1.74533e-05	3.49066e-05	1	0.744353	35.1857	-324.5	-0.655233	4.28405	-79.7148	0.683185	-0.266648	0.133324	-0.66662	9.30835	-18.0577	-17.7482	0.344767	-2.28405	-2.21242	-0.66662	-0.133324	-0.266648	-0.683185
8.565	1.95427e-06	6.76775e-06	-1.34482e-06	0.00390855	0.0135355	-0.00268964	8.72665e-05	1.74533e-05	3.49066e-05	1	0.743698	35.19	-324.58	-0.655991	4.28009	-79.7285	0.683115	-0.266672	0.133336	-0.66668	9.3087	-18.06	-17.7504	0.344009	-2.28009	-2.20845	-0.66668	-0.133336	-0.266672	-0.683115
8.566	1.95549e-06	6.76785e-06	-1.34621e-06	0.00391097	0.0135357	-0.00269241	8.72665e-05	1.74533e-05	3.49066e-05	1	0.743041	35.1943	-324.66	-0.656748	4.27613	-79.7423	0.683045	-0.266696	0.133348	-0.666739	9.30904	-18.0623	-17.7526	0.343252	-2.27613	-2.20449	-0.666739	-0.133348	-0.266696	-0.683045
8.567	1.95669e-06	6.768e-06	-1.34759e-06	0.00391338	0.013536	-0.00269518	8.72665e-05	1.74533e-05	3.49066e-05	1	0.742384	35.1985	-324.739	-0.657505	4.27217	-79.7561	0.682975	-0.266719	0.13336	-0.666799	9.30938	-18.0645	-17.7548	0.342495	-2.27217	-2.20052	-0.666799	-0.13336	-0.266719	-0.682975
8.568	1.95789e-06	6.7681e-06	-1.34896e-06	0.00391578	0.0135362	-0.00269793	8.72665e-05	1.74533e-05	3.49066e-05	1	0.741726	35.2028	-324.819	-0.658261	4.26821	-79.7698	0.682906	-0.266743	0.133372	-0.666858	9.30973	-18.0668	-17.757	0.341739	-2.26821	-2.19655	-0.666858	-0.133372	-0.266743	-0.682906
8.569	1.95908e-06	6.7682e-06	-1.35033e-06	0.00391816	0.0135364	-0.00270066	8.72665e-05	1.74533e-05	3.49066e-05	1	0.741068	35.2071	-324.899	-0.659016	4.26425	-79.7836	0.682836	-0.266767	0.133384	-0.666918	9.31007	-18.0691	-17.7592	0.340984	-2.26425	-2.19258	-0.666918	-0.133384	-0.266767	-0.682836
8.57	1.96027e-06	6.7683e-06	-1.35169e-06	0.00392054	0.0135366	-0.00270339	8.72665e-05	1.74533e-05	3.49066e-05	1	0.740408	35.2113	-324.979	-0.659771	4.26028	-79.7974	0.682766	-0.266791	0.133396	-0.666978	9.31041	-18.0713	-17.7614	0.340229	-2.26028	-2.18861	-0.666978	-0.133396	-0.266791	-0.682766
8.571	1.96145e-06	6.7684e-06	-1.35305e-06	0.00392291	0.0135368	-0.0027061	8.72665e-05	1.74533e-05	3.49066e-05	1	0.739748	35.2156	-325.058	-0.660525	4.25632	-79.8112	0.682696	-0.266815	0.133407	-0.667037	9.31075	-18.0736	-17.7636	0.339475	-2.25632	-2.18464	-0.667037	-0.133407	-0.266815	-0.682696
8.572	1.96263e-06	6.76845e-06	-1.3544e-06	0.00392526	0.0135369	-0.0027088	8.72665e-05	1.74533e-05	3.49066e-05	1	0.739087	35.2199	-325.138	-0.661278	4.25235	-79.8249	0.682626	-0.266839	0.133419	-0.667097	9.31109	-18.0759	-17.7658	0.338722	-2.25235	-2.18067	-0.667097	-0.133419	-0.266839	-0.682626
8.573	1.96381e-06	6.76855e-06	-1.35575e-06	0.00392761	0.0135371	-0.00271149	8.72665e-05	1.74533e-05	3.49066e-05	1	0.738426	35.2241	-325.218	-0.662031	4.24839	-79.8387	0.682556	-0.266862	0.133431	-0.667156	9.31143	-18.0781	-17.768	0.337969	-2.24839	-2.17669	-0.667156	-0.133431	-0.266862	-0.682556
8.574	1.96497e-06	6.7686e-06	-1.35708e-06	0.00392994	0.0135372	-0.00271416	8.72665e-05	1.74533e-05	3.49066e-05	1	0.737763	35.2284	-325.298	-0.662783	4.24442	-79.8525	0.682486	-0.266886	0.133443	-0.667216	9.31176	-18.0804	-17.7701	0.337217	-2.24442	-2.17272	-0.667216	-0.133443	-0.266886	-0.682486
8.575	1.96613e-06	6.76865e-06	-1.35841e-06	0.00393226	0.0135373	-0.00271683	8.72665e-05	1.74533e-05	3.49066e-05	1	0.7371	35.2326	-325.378	-0.663534	4.24045	-79.8663	0.682417	-0.26691	0.133455	-0.667275	9.3121	-18.0826	-17.7723	0.336466	-2.24045	-2.16874	-0.667275	-0.133455	-0.26691	-0.682417
8.576	1.96729e-06	6.7687e-06	-1.35974e-06	0.00393458	0.0135374	-0.00271948	8.72665e-05	1.74533e-05	3.49066e-05	1	0.736436	35.2368	-325.458	-0.664285	4.23648	-79.88	0.682347	-0.266934	0.133467	-0.667335	9.31244	-18.0848	-17.7745	0.335715	-2.23648	-2.16476	-0.667335	-0.133467	-0.266934	-0.682347
8.577	1.96844e-06	6.76875e-06	-1.36106e-06	0.00393688	0.0135375	-0.00272212	8.72665e-05	1.74533e-05	3.49066e-05	1	0.735772	35.2411	-325.538	-0.665035	4.23251	-79.8938	0.682277	-0.266958	0.133479	-0.667394	9.31277	-18.0871	-17.7766	0.334965	-2.23251	-2.16079	-0.667394	-0.133479	-0.266958	-0.682277
8.578	1.96958e-06	6.7688e-06	-1.36237e-06	0.00393917	0.0135376	-0.00272474	8.72665e-05	1.74533e-05	3.49066e-05	1	0.735106	35.2453	-325.617	-0.665784	4.22853	-79.9076	0.682207	-0.266982	0.133491	-0.667454	9.31311	-18.0893	-17.7788	0.334216	-2.22853	-2.15681	-0.667454	-0.133491	-0.266982	-0.682207
8.579	1.97073e-06	6.7688e-06	-1.36368e-06	0.00394145	0.0135376	-0.00272735	8.72665e-05	1.74533e-05	3.49066e-05	1	0.73444	35.2495	-325.697	-0.666533	4.22456	-79.9214	0.682137	-0.267005	0.133503	-0.667513	9.31344	-18.0915	-17.7809	0.333467	-2.22456	-2.15283	-0.667513	-0.133503	-0.267005	-0.682137
8.58	1.97186e-06	6.7688e-06	-1.36497e-06	0.00394372	0.0135376	-0.00272995	8.72665e-05	1.74533e-05	3.49066e-05	1	0.733773	35.2537	-325.777	-0.667281	4.22059	-79.9352	0.682067	-0.267029	0.133515	-0.667573	9.31377	-18.0937	-17.7831	0.332719	-2.22059	-2.14885	-0.667573	-0.133515	-0.267029	-0.682067
8.581	1.97299e-06	6.76885e-06	-1.36627e-06	0.00394598	0.0135377	-0.00273254	8.72665e-05	1.74533e-05	3.49066e-05	1	0.733105	35.258	-325.857	-0.668028	4.21661	-79.9489	0.681997	-0.267053	0.133527	-0.667633	9.31411	-18.096	-17.7852	0.331972	-2.21661	-2.14486	-0.667633	-0.133527	-0.267053	-0.681997
8.582	1.97412e-06	6.76885e-06	-1.36756e-06	0.00394823	0.0135377	-0.00273512	8.72665e-05	1.74533e-05	3.49066e-05	1	0.732437	35.2622	-325.937	-0.668775	4.21263	-79.9627	0.681927	-0.267077	0.133538	-0.667692	9.31444	-18.0982	-17.7874	0.331225	-2.21263	-2.14088	-0.667692	-0.133538	-0.267077	-0.681927
8.583	1.97523e-06	6.7688e-06	-1.36884e-06	0.00395047	0.0135376	-0.00273768	8.72665e-05	1.74533e-05	3.49066e-05	1	0.731768	35.2664	-326.017	-0.669521	4.20866	-79.9765	0.681857	-0.267101	0.13355	-0.667752	9.31477	-18.1004	-17.7895	0.330479	-2.20866	-2.1369	-0.667752	-0.13355	-0.267101	-0.681857
8.584	1.97635e-06	6.7688e-06	-1.37011e-06	0.0039527	0.0135376	-0.00274023	8.72665e-05	1.74533e-05	3.49066e-05	1	0.731098	35.2706	-326.097	-0.670266	4.20468	-79.9903	0.681787	-0.267124	0.133562	-0.667811	9.3151	-18.1026	-17.7917	0.329734	-2.20468	-2.13291	-0.667811	-0.133562	-0.267124	-0.681787
8.585	1.97746e-06	6.7688e-06	-1.37138e-06	0.00395492	0.0135376	-0.00274276	8.72665e-05	1.74533e-05	3.49066e-05	1	0.730427	35.2748	-326.177	-0.671011	4.2007	-80.0041	0.681717	-0.267148	0.133574	-0.667871	9.31543	-18.1048	-17.7938	0.328989	-2.2007	-2.12893	-0.667871	-0.133574	-0.267148	-0.681717
8.586	1.97856e-06	6.76875e-06	-1.37264e-06	0.00395713	0.0135375	-0.00274529	8.72665e-05	1.74533e-05	3.49066e-05	1	0.729756	35.279	-326.257	-0.671755	4.19672	-80.0179	0.681648	-0.267172	0.133586	-0.66793	9.31576	-18.107	-17.7959	0.328245	-2.19672	-2.12494	-0.66793	-0.133586	-0.267172	-0.681648
8.587	1.97966e-06	6.7687e-06	-1.3739e-06	0.00395932	0.0135374	-0.0027478	8.72665e-05	1.74533e-05	3.49066e-05	1	0.729084	35.2832	-326.337	-0.672498	4.19274	-80.0316	0.681578	-0.267196	0.133598	-0.66799	9.31608	-18.1092	-17.798	0.327502	-2.19274	-2.12095	-0.66799	-0.133598	-0.267196	-0.681578
8.588	1.98075e-06	6.76865e-06	-1.37515e-06	0.00396151	0.0135373	-0.0027503	8.72665e-05	1.74533e-05	3.49066e-05	1	0.728411	35.2874	-326.417	-0.673241	4.18876	-80.0454	0.681508	-0.26722	0.13361	-0.668049	9.31641	-18.1114	-17.8002	0.326759	-2.18876	-2.11696	-0.668049	-0.13361	-0.26722	-0.681508
8.589	1.98184e-06	6.7686e-06	-1.3764e-06	0.00396368	0.0135372	-0.00275279	8.72665e-05	1.74533e-05	3.49066e-05	1	0.727737	35.2916	-326.497	-0.673983	4.18478	-80.0592	0.681438	-0.267243	0.133622	-0.668108	9.31674	-18.1136	-17.8023	0.326017	-2.18478	-2.11298	-0.668108	-0.133622	-0.267243	-0.681438
